"WDID"	"Date/time of sample collection"	"Monitoring Location Latitude"	"Monitoring Location Longitude"	"Parameter"	"Result"	"Units"	"Latitude"	"Longitude"	"DateEntered"
"9 37I026525"	4/7/2016 0:00:00	33.13	-117.19	"Aluminum Total"	6.11	"mg/L"	33.14	-117.19	8/14/2017 13:08:07
"9 37I026525"	4/7/2016 0:00:00	33.13	-117.19	"Iron Total"	13.20	"mg/L"	33.14	-117.19	8/14/2017 13:08:07
"9 37I026525"	4/7/2016 0:00:00	33.13	-117.19	"Nitrite Plus Nitrate (as N)"	1.40	"mg/L"	33.14	-117.19	8/14/2017 13:08:07
"9 37I026525"	4/7/2016 0:00:00	33.13	-117.19	"Oil and Grease"	3.70	"mg/L"	33.14	-117.19	8/14/2017 13:08:07
"9 37I026525"	4/7/2016 0:00:00	33.13	-117.19	"pH"	6.86	"SU"	33.14	-117.19	8/14/2017 13:08:07
"9 37I026525"	4/7/2016 0:00:00	33.13	-117.19	"Total Suspended Solids (TSS)"	178.00	"mg/L"	33.14	-117.19	8/14/2017 13:08:07
"9 37I026525"	4/7/2016 0:00:00	33.13	-117.19	"Zinc Total"	0.47	"mg/L"	33.14	-117.19	8/14/2017 13:08:07
"9 37I026525"	5/6/2016 0:00:00	33.13	-117.19	"Aluminum Total"	7.66	"mg/L"	33.14	-117.19	8/14/2017 13:08:07
"9 37I026525"	5/6/2016 0:00:00	33.13	-117.19	"Iron Total"	12.80	"mg/L"	33.14	-117.19	8/14/2017 13:08:07
"9 37I026525"	5/6/2016 0:00:00	33.13	-117.19	"Nitrite Plus Nitrate (as N)"	0.25	"mg/L"	33.14	-117.19	8/14/2017 13:08:07
"9 37I026525"	5/6/2016 0:00:00	33.13	-117.19	"Oil and Grease"	1.10	"mg/L"	33.14	-117.19	8/14/2017 13:08:07
"9 37I026525"	5/6/2016 0:00:00	33.13	-117.19	"pH"	8.02	"SU"	33.14	-117.19	8/14/2017 13:08:07
"9 37I026525"	5/6/2016 0:00:00	33.13	-117.19	"Total Suspended Solids (TSS)"	203.00	"mg/L"	33.14	-117.19	8/14/2017 13:08:07
"9 37I026525"	5/6/2016 0:00:00	33.13	-117.19	"Zinc Total"	0.37	"mg/L"	33.14	-117.19	8/14/2017 13:08:07
"9 37I026525"	2/27/2017 0:00:00	33.13	-117.19	"Aluminum Total"	0.98	"mg/L"	33.14	-117.19	8/14/2017 13:08:09
"9 37I026525"	2/27/2017 0:00:00	33.14	-117.19	"Aluminum Total"	3.60	"mg/L"	33.14	-117.19	8/14/2017 13:08:09
"9 37I026525"	2/27/2017 0:00:00	33.13	-117.19	"Iron Total"	1.30	"mg/L"	33.14	-117.19	8/14/2017 13:08:09
"9 37I026525"	2/27/2017 0:00:00	33.14	-117.19	"Iron Total"	4.76	"mg/L"	33.14	-117.19	8/14/2017 13:08:09
"9 37I026525"	2/27/2017 0:00:00	33.14	-117.19	"Nitrite Plus Nitrate (as N)"	0.05	"mg/L"	33.14	-117.19	8/14/2017 13:08:09
"9 37I026525"	2/27/2017 0:00:00	33.13	-117.19	"Nitrite Plus Nitrate (as N)"	1.00	"mg/L"	33.14	-117.19	8/14/2017 13:08:09
"9 37I026525"	2/27/2017 0:00:00	33.13	-117.19	"pH"	6.50	"SU"	33.14	-117.19	8/14/2017 13:08:09
"9 37I026525"	2/27/2017 0:00:00	33.14	-117.19	"pH"	7.50	"SU"	33.14	-117.19	8/14/2017 13:08:09
"9 37I026525"	2/27/2017 0:00:00	33.13	-117.19	"Total Suspended Solids (TSS)"	7.00	"mg/L"	33.14	-117.19	8/14/2017 13:08:09
"9 37I026525"	2/27/2017 0:00:00	33.14	-117.19	"Total Suspended Solids (TSS)"	140.00	"mg/L"	33.14	-117.19	8/14/2017 13:08:09
"9 37I026525"	2/27/2017 0:00:00	33.13	-117.19	"Zinc Total"	0.14	"mg/L"	33.14	-117.19	8/14/2017 13:08:09
"9 37I026525"	2/27/2017 0:00:00	33.14	-117.19	"Zinc Total"	0.52	"mg/L"	33.14	-117.19	8/14/2017 13:08:09
"9 37I026651"	12/16/2016 0:00:00	32.87	-117.17	"Oil and Grease"	2.10	"mg/L"	32.87	-117.17	8/14/2017 13:08:09
"9 37I026651"	12/16/2016 0:00:00	32.87	-117.17	"pH"	6.56	"SU"	32.87	-117.17	8/14/2017 13:08:09
"9 37I026651"	12/16/2016 0:00:00	32.87	-117.17	"Total Suspended Solids (TSS)"	2.00	"mg/L"	32.87	-117.17	8/14/2017 13:08:09
"9 37I026656"	1/12/2017 0:00:00	32.57	-116.99	"Aluminum Total"	15.00	"mg/L"	32.57	-116.99	8/14/2017 13:08:10
"9 37I026656"	1/12/2017 0:00:00	32.57	-116.99	"Iron Total"	18.50	"mg/L"	32.57	-116.99	8/14/2017 13:08:10
"9 37I026656"	1/12/2017 0:00:00	32.57	-116.99	"Lead Total"	0.07	"mg/L"	32.57	-116.99	8/14/2017 13:08:10
"9 37I026656"	1/12/2017 0:00:00	32.57	-116.99	"Oil and Grease"	2.00	"mg/L"	32.57	-116.99	8/14/2017 13:08:10
"9 37I026656"	1/12/2017 0:00:00	32.57	-116.99	"pH"	7.50	"SU"	32.57	-116.99	8/14/2017 13:08:10
"9 37I026656"	1/12/2017 0:00:00	32.57	-116.99	"Total Suspended Solids (TSS)"	420.00	"mg/L"	32.57	-116.99	8/14/2017 13:08:10
"9 37I026657"	12/16/2016 0:00:00	33.12	-117.09	"Oil and Grease"	5.40	"mg/L"	33.12	-117.09	8/14/2017 13:08:10
"9 37I026657"	12/16/2016 0:00:00	33.12	-117.09	"Oil and Grease"	12.50	"mg/L"	33.12	-117.09	8/14/2017 13:08:10
"9 37I026657"	12/16/2016 0:00:00	33.12	-117.09	"pH"	7.47	"SU"	33.12	-117.09	8/14/2017 13:08:10
"9 37I026657"	12/16/2016 0:00:00	33.12	-117.09	"pH"	8.02	"SU"	33.12	-117.09	8/14/2017 13:08:10
"9 37I026657"	12/16/2016 0:00:00	33.12	-117.09	"Total Suspended Solids (TSS)"	6.00	"mg/L"	33.12	-117.09	8/14/2017 13:08:09
"9 37I026657"	12/16/2016 0:00:00	33.12	-117.09	"Total Suspended Solids (TSS)"	26.00	"mg/L"	33.12	-117.09	8/14/2017 13:08:10
"9 37I026657"	12/21/2016 0:00:00	33.12	-117.09	"Oil and Grease"	3.10	"mg/L"	33.12	-117.09	8/14/2017 13:08:09
"9 37I026657"	12/21/2016 0:00:00	33.12	-117.09	"Oil and Grease"	6.00	"mg/L"	33.12	-117.09	8/14/2017 13:08:10
"9 37I026657"	12/21/2016 0:00:00	33.12	-117.09	"pH"	3.80	"SU"	33.12	-117.09	8/14/2017 13:08:09
"9 37I026657"	12/21/2016 0:00:00	33.12	-117.09	"pH"	7.70	"SU"	33.12	-117.09	8/14/2017 13:08:10
"9 37I026657"	12/21/2016 0:00:00	33.12	-117.09	"Total Suspended Solids (TSS)"	24.00	"mg/L"	33.12	-117.09	8/14/2017 13:08:09
"9 37I026657"	12/21/2016 0:00:00	33.12	-117.09	"Total Suspended Solids (TSS)"	50.00	"mg/L"	33.12	-117.09	8/14/2017 13:08:09
"9 37I026657"	1/5/2017 0:00:00	33.12	-117.09	"Oil and Grease"	5.50	"mg/L"	33.12	-117.09	8/14/2017 13:08:09
"9 37I026657"	1/5/2017 0:00:00	33.12	-117.09	"Oil and Grease"	5.60	"mg/L"	33.12	-117.09	8/14/2017 13:08:10
"9 37I026657"	1/5/2017 0:00:00	33.12	-117.09	"pH"	7.88	"SU"	33.12	-117.09	8/14/2017 13:08:09
"9 37I026657"	1/5/2017 0:00:00	33.12	-117.09	"pH"	8.25	"SU"	33.12	-117.09	8/14/2017 13:08:09
"9 37I026657"	1/5/2017 0:00:00	33.12	-117.09	"Total Suspended Solids (TSS)"	6.00	"mg/L"	33.12	-117.09	8/14/2017 13:08:09
"9 37I026657"	1/5/2017 0:00:00	33.12	-117.09	"Total Suspended Solids (TSS)"	10.00	"mg/L"	33.12	-117.09	8/14/2017 13:08:10
"9 37I026657"	1/9/2017 0:00:00	33.12	-117.09	"Oil and Grease"	1.30	"mg/L"	33.12	-117.09	8/14/2017 13:08:09
"9 37I026657"	1/9/2017 0:00:00	33.12	-117.09	"Oil and Grease"	2.00	"mg/L"	33.12	-117.09	8/14/2017 13:08:10
"9 37I026657"	1/9/2017 0:00:00	33.12	-117.09	"pH"	7.05	"SU"	33.12	-117.09	8/14/2017 13:08:10
"9 37I026657"	1/9/2017 0:00:00	33.12	-117.09	"pH"	7.25	"SU"	33.12	-117.09	8/14/2017 13:08:09
"9 37I026657"	1/9/2017 0:00:00	33.12	-117.09	"Total Suspended Solids (TSS)"	7.00	"mg/L"	33.12	-117.09	8/14/2017 13:08:09
"9 37I026657"	1/9/2017 0:00:00	33.12	-117.09	"Total Suspended Solids (TSS)"	36.00	"mg/L"	33.12	-117.09	8/14/2017 13:08:09
"9 37I026658"	12/16/2016 0:00:00	33.24	-117.41	"Oil and Grease"	1.30	"mg/L"	33.24	-117.41	8/14/2017 13:08:10
"9 37I026658"	12/16/2016 0:00:00	33.24	-117.41	"Oil and Grease"	15.80	"mg/L"	33.24	-117.41	8/14/2017 13:08:10
"9 37I026658"	12/16/2016 0:00:00	33.24	-117.41	"pH"	8.75	"SU"	33.24	-117.41	8/14/2017 13:08:10
"9 37I026658"	12/16/2016 0:00:00	33.24	-117.41	"pH"	8.78	"SU"	33.24	-117.41	8/14/2017 13:08:10
"9 37I026658"	12/16/2016 0:00:00	33.24	-117.41	"Total Suspended Solids (TSS)"	22.00	"mg/L"	33.24	-117.41	8/14/2017 13:08:10
"9 37I026658"	12/16/2016 0:00:00	33.24	-117.41	"Total Suspended Solids (TSS)"	103.00	"mg/L"	33.24	-117.41	8/14/2017 13:08:10
"9 37I026658"	12/21/2016 0:00:00	33.24	-117.41	"Oil and Grease"	2.60	"mg/L"	33.24	-117.41	8/14/2017 13:08:10
"9 37I026658"	12/21/2016 0:00:00	33.24	-117.41	"Oil and Grease"	4.10	"mg/L"	33.24	-117.41	8/14/2017 13:08:10
"9 37I026658"	12/21/2016 0:00:00	33.24	-117.41	"pH"	7.96	"SU"	33.24	-117.41	8/14/2017 13:08:10
"9 37I026658"	12/21/2016 0:00:00	33.24	-117.41	"pH"	8.28	"SU"	33.24	-117.41	8/14/2017 13:08:10
"9 37I026658"	12/21/2016 0:00:00	33.24	-117.41	"Total Suspended Solids (TSS)"	20.00	"mg/L"	33.24	-117.41	8/14/2017 13:08:10
"9 37I026658"	12/21/2016 0:00:00	33.24	-117.41	"Total Suspended Solids (TSS)"	25.00	"mg/L"	33.24	-117.41	8/14/2017 13:08:10
"9 37I026658"	1/5/2017 0:00:00	33.24	-117.41	"Oil and Grease"	1.20	"mg/L"	33.24	-117.41	8/14/2017 13:08:10
"9 37I026658"	1/5/2017 0:00:00	33.24	-117.41	"Oil and Grease"	1.80	"mg/L"	33.24	-117.41	8/14/2017 13:08:10
"9 37I026658"	1/5/2017 0:00:00	33.24	-117.41	"pH"	2.10	"SU"	33.24	-117.41	8/14/2017 13:08:10
"9 37I026658"	1/5/2017 0:00:00	33.24	-117.41	"pH"	6.90	"SU"	33.24	-117.41	8/14/2017 13:08:10
"9 37I026658"	1/5/2017 0:00:00	33.24	-117.41	"Total Suspended Solids (TSS)"	24.00	"mg/L"	33.24	-117.41	8/14/2017 13:08:10
"9 37I026658"	1/5/2017 0:00:00	33.24	-117.41	"Total Suspended Solids (TSS)"	39.00	"mg/L"	33.24	-117.41	8/14/2017 13:08:10
"9 37I026658"	1/9/2017 0:00:00	33.24	-117.41	"Oil and Grease"	1.70	"mg/L"	33.24	-117.41	8/14/2017 13:08:10
"9 37I026658"	1/9/2017 0:00:00	33.24	-117.41	"Oil and Grease"	2.10	"mg/L"	33.24	-117.41	8/14/2017 13:08:10
"9 37I026658"	1/9/2017 0:00:00	33.24	-117.41	"pH"	7.24	"SU"	33.24	-117.41	8/14/2017 13:08:10
"9 37I026658"	1/9/2017 0:00:00	33.24	-117.41	"pH"	7.95	"SU"	33.24	-117.41	8/14/2017 13:08:10
"9 37I026658"	1/9/2017 0:00:00	33.24	-117.41	"Total Suspended Solids (TSS)"	20.00	"mg/L"	33.24	-117.41	8/14/2017 13:08:10
"9 37I026658"	1/9/2017 0:00:00	33.24	-117.41	"Total Suspended Solids (TSS)"	32.00	"mg/L"	33.24	-117.41	8/14/2017 13:08:10
"9 37I026694"	12/16/2016 0:00:00	33.12	-117.17	"Oil and Grease"	0.00	"mg/L"	33.20	-117.29	8/14/2017 13:08:09
"9 37I026694"	12/16/2016 0:00:00	33.12	-117.17	"Oil and Grease"	1.30	"mg/L"	33.20	-117.29	8/14/2017 13:08:09
"9 37I026694"	12/16/2016 0:00:00	33.12	-117.17	"pH"	6.50	"SU"	33.20	-117.29	8/14/2017 13:08:09
"9 37I026694"	12/16/2016 0:00:00	33.12	-117.17	"Total Suspended Solids (TSS)"	6.30	"mg/L"	33.20	-117.29	8/14/2017 13:08:09
"9 37I026694"	12/16/2016 0:00:00	33.12	-117.17	"Total Suspended Solids (TSS)"	9.00	"mg/L"	33.20	-117.29	8/14/2017 13:08:09
"9 37I026694"	12/16/2016 0:00:00	33.12	-117.17	"Total Suspended Solids (TSS)"	12.00	"mg/L"	33.20	-117.29	8/14/2017 13:08:09
"9 37I026694"	1/5/2017 0:00:00	33.12	-117.17	"Oil and Grease"	1.40	"mg/L"	33.20	-117.29	8/14/2017 13:08:09
"9 37I026694"	1/5/2017 0:00:00	33.12	-117.17	"Oil and Grease"	1.50	"mg/L"	33.20	-117.29	8/14/2017 13:08:09
"9 37I026694"	1/5/2017 0:00:00	33.12	-117.17	"pH"	6.50	"SU"	33.20	-117.29	8/14/2017 13:08:09
"9 37I026694"	1/5/2017 0:00:00	33.12	-117.17	"Total Suspended Solids (TSS)"	11.00	"mg/L"	33.20	-117.29	8/14/2017 13:08:09
"9 37I026694"	1/5/2017 0:00:00	33.12	-117.17	"Total Suspended Solids (TSS)"	14.00	"mg/L"	33.20	-117.29	8/14/2017 13:08:09
"9 37I026694"	1/5/2017 0:00:00	33.12	-117.17	"Total Suspended Solids (TSS)"	17.00	"mg/L"	33.20	-117.29	8/14/2017 13:08:09
"9 37I026694"	1/19/2017 0:00:00	33.12	-117.17	"Oil and Grease"	1.50	"mg/L"	33.20	-117.29	8/14/2017 13:08:09
"9 37I026694"	1/19/2017 0:00:00	33.12	-117.17	"Oil and Grease"	1.90	"mg/L"	33.20	-117.29	8/14/2017 13:08:09
"9 37I026694"	1/19/2017 0:00:00	33.12	-117.17	"pH"	6.50	"SU"	33.20	-117.29	8/14/2017 13:08:09
"9 37I026694"	1/19/2017 0:00:00	33.12	-117.17	"Total Suspended Solids (TSS)"	12.00	"mg/L"	33.20	-117.29	8/14/2017 13:08:09
"9 37I026694"	1/19/2017 0:00:00	33.12	-117.17	"Total Suspended Solids (TSS)"	27.00	"mg/L"	33.20	-117.29	8/14/2017 13:08:09
"9 37I026694"	2/6/2017 0:00:00	33.12	-117.17	"Oil and Grease"	1.80	"mg/L"	33.20	-117.29	8/14/2017 13:08:09
"9 37I026694"	2/6/2017 0:00:00	33.12	-117.17	"pH"	6.50	"SU"	33.20	-117.29	8/14/2017 13:08:09
"9 37I026694"	2/6/2017 0:00:00	33.12	-117.17	"Total Suspended Solids (TSS)"	16.00	"mg/L"	33.20	-117.29	8/14/2017 13:08:09
"9 37I026713"	12/16/2016 0:00:00	33.16	-117.20	"Iron Total"	7.77	"mg/L"	33.16	-117.20	8/14/2017 13:08:09
"9 37I026713"	12/16/2016 0:00:00	33.16	-117.20	"Oil and Grease"	1.40	"mg/L"	33.16	-117.20	8/14/2017 13:08:09
"9 37I026713"	12/16/2016 0:00:00	33.16	-117.20	"pH"	6.00	"SU"	33.16	-117.20	8/14/2017 13:08:09
"9 37I026713"	12/16/2016 0:00:00	33.16	-117.20	"pH"	7.00	"SU"	33.16	-117.20	8/14/2017 13:08:09
"9 37I026713"	12/16/2016 0:00:00	33.16	-117.20	"Total Suspended Solids (TSS)"	153.00	"mg/L"	33.16	-117.20	8/14/2017 13:08:09
"9 37I026713"	12/16/2016 0:00:00	33.16	-117.20	"Total Suspended Solids (TSS)"	303.00	"mg/L"	33.16	-117.20	8/14/2017 13:08:09
"9 37I026713"	12/22/2016 0:00:00	33.16	-117.20	"Iron Total"	2.41	"mg/L"	33.16	-117.20	8/14/2017 13:08:09
"9 37I026713"	12/22/2016 0:00:00	33.16	-117.20	"Oil and Grease"	6.10	"mg/L"	33.16	-117.20	8/14/2017 13:08:09
"9 37I026713"	12/22/2016 0:00:00	33.16	-117.20	"pH"	6.00	"SU"	33.16	-117.20	8/14/2017 13:08:09
"9 37I026713"	12/22/2016 0:00:00	33.16	-117.20	"pH"	6.50	"SU"	33.16	-117.20	8/14/2017 13:08:09
"9 37I026713"	12/22/2016 0:00:00	33.16	-117.20	"Total Suspended Solids (TSS)"	74.00	"mg/L"	33.16	-117.20	8/14/2017 13:08:09
"9 37I026713"	12/22/2016 0:00:00	33.16	-117.20	"Total Suspended Solids (TSS)"	84.00	"mg/L"	33.16	-117.20	8/14/2017 13:08:09
"9 37I026713"	1/9/2017 0:00:00	33.16	-117.20	"Iron Total"	8.04	"mg/L"	33.16	-117.20	8/14/2017 13:08:09
"9 37I026713"	1/9/2017 0:00:00	33.16	-117.20	"Oil and Grease"	3.60	"mg/L"	33.16	-117.20	8/14/2017 13:08:09
"9 37I026713"	1/9/2017 0:00:00	33.16	-117.20	"Oil and Grease"	11.00	"mg/L"	33.16	-117.20	8/14/2017 13:08:09
"9 37I026713"	1/9/2017 0:00:00	33.16	-117.20	"pH"	6.50	"SU"	33.16	-117.20	8/14/2017 13:08:09
"9 37I026713"	1/9/2017 0:00:00	33.16	-117.20	"pH"	7.00	"SU"	33.16	-117.20	8/14/2017 13:08:09
"9 37I026713"	1/9/2017 0:00:00	33.16	-117.20	"Total Suspended Solids (TSS)"	24.00	"mg/L"	33.16	-117.20	8/14/2017 13:08:09
"9 37I026713"	1/9/2017 0:00:00	33.16	-117.20	"Total Suspended Solids (TSS)"	134.00	"mg/L"	33.16	-117.20	8/14/2017 13:08:09
"9 37I026734"	1/24/2017 0:00:00	32.57	-116.99	"Aluminum Total"	61.00	"mg/L"	32.57	-116.99	8/14/2017 13:08:08
"9 37I026734"	1/24/2017 0:00:00	32.57	-116.99	"Iron Total"	83.00	"mg/L"	32.57	-116.99	8/14/2017 13:08:08
"9 37I026734"	1/24/2017 0:00:00	32.57	-116.99	"Lead Total"	1.80	"mg/L"	32.57	-116.99	8/14/2017 13:08:08
"9 37I026734"	1/24/2017 0:00:00	32.57	-116.99	"Oil and Grease"	59.00	"mg/L"	32.57	-116.99	8/14/2017 13:08:08
"9 37I026734"	1/24/2017 0:00:00	32.57	-116.99	"pH"	7.00	"SU"	32.57	-116.99	8/14/2017 13:08:08
"9 37I026734"	1/24/2017 0:00:00	32.57	-116.99	"Total Suspended Solids (TSS)"	4480.00	"mg/L"	32.57	-116.99	8/14/2017 13:08:08
"9 37I026734"	1/24/2017 0:00:00	32.57	-116.99	"Zinc Total"	6.00	"mg/L"	32.57	-116.99	8/14/2017 13:08:08
"9 37I026786"	2/3/2017 0:00:00			"Aluminum Total"	1.10	"mg/L"	32.59	-117.01	8/14/2017 13:08:10
"9 37I026786"	2/3/2017 0:00:00			"Iron Total"	1.23	"mg/L"	32.59	-117.01	8/14/2017 13:08:10
"9 37I026786"	2/3/2017 0:00:00			"Lead Total"	2.2e-03	"mg/L"	32.59	-117.01	8/14/2017 13:08:10
"9 37I026786"	2/3/2017 0:00:00			"Oil and Grease"	1.00	"mg/L"	32.59	-117.01	8/14/2017 13:08:10
"9 37I026786"	2/3/2017 0:00:00			"pH"	6.00	"SU"	32.59	-117.01	8/14/2017 13:08:10
"9 37I026786"	2/3/2017 0:00:00			"Total Suspended Solids (TSS)"	23.00	"mg/L"	32.59	-117.01	8/14/2017 13:08:10
"9 37I026806"	12/16/2016 0:00:00	33.21	-117.29	"pH"	6.00	"SU"	33.21	-117.29	8/14/2017 13:08:09
"9 37I026806"	12/16/2016 0:00:00	33.21	-117.29	"Total Suspended Solids (TSS)"	28.00	"mg/L"	33.21	-117.29	8/14/2017 13:08:09
"9 37I026806"	1/5/2017 0:00:00	33.21	-117.29	"pH"	6.00	"SU"	33.21	-117.29	8/14/2017 13:08:09
"9 37I026806"	1/5/2017 0:00:00	33.21	-117.29	"Total Suspended Solids (TSS)"	18.00	"mg/L"	33.21	-117.29	8/14/2017 13:08:09
"9 37I026826"	12/16/2016 0:00:00	32.59	-117.08	"pH"	7.00	"SU"	32.59	-117.08	8/14/2017 13:08:09
"9 37I026826"	12/16/2016 0:00:00	32.59	-117.08	"Total Suspended Solids (TSS)"	3.00	"mg/L"	32.59	-117.08	8/14/2017 13:08:09
"9 37I026826"	2/27/2017 0:00:00	32.59	-117.08	"pH"	7.00	"SU"	32.59	-117.08	8/14/2017 13:08:09
"9 37I026826"	2/27/2017 0:00:00	32.59	-117.08	"Total Suspended Solids (TSS)"	1.00	"mg/L"	32.59	-117.08	8/14/2017 13:08:09
"9 37I026826"	2/27/2017 0:00:00	32.59	-117.08	"Total Suspended Solids (TSS)"	5.00	"mg/L"	32.59	-117.08	8/14/2017 13:08:09
"9 37I026855"	9/20/2016 0:00:00	33.11	-117.28	"Oil and Grease"	1.80	"mg/L"	33.11	-117.28	8/14/2017 13:08:10
"9 37I026855"	9/20/2016 0:00:00	33.11	-117.28	"pH"	7.10	"SU"	33.11	-117.28	8/14/2017 13:08:10
"9 37I026855"	9/20/2016 0:00:00	33.11	-117.28	"Total Suspended Solids (TSS)"	49.00	"mg/L"	33.11	-117.28	8/14/2017 13:08:10
"9 37I026855"	11/26/2016 0:00:00	33.11	-117.28	"Oil and Grease"	1.80	"mg/L"	33.11	-117.28	8/14/2017 13:08:10
"9 37I026855"	11/26/2016 0:00:00	33.11	-117.28	"pH"	6.90	"SU"	33.11	-117.28	8/14/2017 13:08:10
"9 37I026855"	11/26/2016 0:00:00	33.11	-117.28	"Total Suspended Solids (TSS)"	8.50	"mg/L"	33.11	-117.28	8/14/2017 13:08:10
"9 37I026855"	1/9/2017 0:00:00	33.11	-117.28	"Oil and Grease"	0.00	"mg/L"	33.11	-117.28	8/14/2017 13:08:10
"9 37I026855"	1/9/2017 0:00:00	33.11	-117.28	"pH"	7.20	"SU"	33.11	-117.28	8/14/2017 13:08:10
"9 37I026855"	1/9/2017 0:00:00	33.11	-117.28	"Total Suspended Solids (TSS)"	31.00	"mg/L"	33.11	-117.28	8/14/2017 13:08:10
"9 37I026855"	1/19/2017 0:00:00	33.11	-117.28	"Oil and Grease"	1.40	"mg/L"	33.11	-117.28	8/14/2017 13:08:10
"9 37I026855"	1/19/2017 0:00:00	33.11	-117.28	"pH"	7.80	"SU"	33.11	-117.28	8/14/2017 13:08:10
"9 37I026855"	1/19/2017 0:00:00	33.11	-117.28	"Total Suspended Solids (TSS)"	1.70	"mg/L"	33.11	-117.28	8/14/2017 13:08:10
"9 37I026871"	12/22/2016 0:00:00	32.89	-117.19	"pH"	7.80	"SU"	32.89	-117.19	8/14/2017 13:08:08
"9 37I026871"	12/22/2016 0:00:00	32.89	-117.19	"Total Dissolved Solids (TDS)"	33.00	"mg/L"	32.89	-117.19	8/14/2017 13:08:08
"9 37I026871"	12/22/2016 0:00:00	32.89	-117.19	"Total Suspended Solids (TSS)"	9.70	"mg/L"	32.89	-117.19	8/14/2017 13:08:08
"9 37I026871"	2/27/2017 0:00:00	32.89	-117.19	"pH"	7.90	"SU"	32.89	-117.19	8/14/2017 13:08:08
"9 37I026871"	2/27/2017 0:00:00	32.89	-117.19	"Total Dissolved Solids (TDS)"	17.00	"mg/L"	32.89	-117.19	8/14/2017 13:08:08
"9 37I026871"	2/27/2017 0:00:00	32.89	-117.19	"Total Suspended Solids (TSS)"	9.00	"mg/L"	32.89	-117.19	8/14/2017 13:08:08
"9 37I026912"	1/23/2017 0:00:00	32.44	-117.03	"Oil and Grease"	1.40	"mg/L"	32.73	-117.05	8/14/2017 13:08:10
"9 37I026912"	1/23/2017 0:00:00	32.44	-117.03	"pH"	7.30	"SU"	32.73	-117.05	8/14/2017 13:08:10
"9 37I026912"	1/23/2017 0:00:00	32.44	-117.03	"pH"	9.80	"SU"	32.73	-117.05	8/14/2017 13:08:10
"9 37I026912"	1/23/2017 0:00:00	32.44	-117.03	"Total Suspended Solids (TSS)"	29.00	"mg/L"	32.73	-117.05	8/14/2017 13:08:10
"9 37I026912"	1/23/2017 0:00:00	32.44	-117.03	"Total Suspended Solids (TSS)"	81.00	"mg/L"	32.73	-117.05	8/14/2017 13:08:10
"9 37I026915"	1/20/2017 0:00:00	37.70	-117.14	"Aluminum Total"	0.00	"mg/L"	32.69	-117.14	8/14/2017 13:08:09
"9 37I026915"	1/20/2017 0:00:00	37.70	-117.14	"Iron Total"	0.00	"mg/L"	32.69	-117.14	8/14/2017 13:08:09
"9 37I026915"	1/20/2017 0:00:00	37.70	-117.14	"Lead Total"	0.00	"mg/L"	32.69	-117.14	8/14/2017 13:08:09
"9 37I026915"	1/20/2017 0:00:00	37.70	-117.14	"Oil and Grease"	0.00	"mg/L"	32.69	-117.14	8/14/2017 13:08:09
"9 37I026915"	1/20/2017 0:00:00	37.70	-117.14	"pH"	6.10	"SU"	32.69	-117.14	8/14/2017 13:08:09
"9 37I026915"	1/20/2017 0:00:00	37.70	-117.14	"Total Suspended Solids (TSS)"	1.00	"mg/L"	32.69	-117.14	8/14/2017 13:08:09
"9 37I026915"	1/20/2017 0:00:00	37.70	-117.14	"Zinc Total"	0.00	"mg/L"	32.69	-117.14	8/14/2017 13:08:09
"9 37I026935"	1/12/2017 0:00:00	32.81	-116.97	"Oil and Grease"	1.40	"mg/L"	32.81	-116.98	8/14/2017 13:08:09
"9 37I026935"	1/12/2017 0:00:00	32.81	-116.97	"pH"	6.00	"SU"	32.81	-116.98	8/14/2017 13:08:09
"9 37I026935"	1/12/2017 0:00:00	32.81	-116.97	"Total Suspended Solids (TSS)"	1.00	"mg/L"	32.81	-116.98	8/14/2017 13:08:09
"9 37I026935"	2/6/2017 0:00:00	32.81	-116.97	"Oil and Grease"	1.40	"mg/L"	32.81	-116.98	8/14/2017 13:08:09
"9 37I026935"	2/6/2017 0:00:00	32.81	-116.97	"pH"	6.00	"SU"	32.81	-116.98	8/14/2017 13:08:09
"9 37I026935"	2/6/2017 0:00:00	32.81	-116.97	"Total Suspended Solids (TSS)"	4.00	"mg/L"	32.81	-116.98	8/14/2017 13:08:09
"9 37I026941"	1/21/2017 0:00:00	32.85	-116.84	"Iron, Total Recoverable"	6.30	"mg/L"	32.85	-116.84	8/14/2017 13:08:09
"9 37I026941"	1/21/2017 0:00:00	32.85	-116.84	"Oil and Grease"	1.40	"mg/L"	32.85	-116.84	8/14/2017 13:08:09
"9 37I026941"	1/21/2017 0:00:00	32.85	-116.84	"pH"	8.00	"SU"	32.85	-116.84	8/14/2017 13:08:09
"9 37I026941"	1/21/2017 0:00:00	32.85	-116.84	"Total Suspended Solids (TSS)"	140.00	"mg/L"	32.85	-116.84	8/14/2017 13:08:09
"9 37I026941"	2/18/2017 0:00:00	32.85	-116.84	"Iron, Total Recoverable"	9.4e-03	"mg/L"	32.85	-116.84	8/14/2017 13:08:09
"9 37I026941"	2/18/2017 0:00:00	32.85	-116.84	"Oil and Grease"	3.20	"mg/L"	32.85	-116.84	8/14/2017 13:08:09
"9 37I026941"	2/18/2017 0:00:00	32.85	-116.84	"pH"	6.00	"SU"	32.85	-116.84	8/14/2017 13:08:09
